MS SubClass,Lot Frontage,Lot Area,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Misc Val,Mo Sold,Yr Sold,SalePrice,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Alley_None,Alley_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,Misc Feature_None,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD ,Sale Condition_AdjLand,Sale Condition_Alloca,Sale Condition_Family,Sale Condition_Normal,Sale Condition_Partial,HouseAge,TotalSF,TotalBath,IsRemod,OverallScore,PorchSF
60,0.18493150684931503,0.05325661116552399,1,6,5,1993,1994,0.0,3,3,4,3,1,1,0.0,1,0.0,0.3700290979631426,0.23799126637554585,4,0.12306368330464715,0.49064906490649063,0.0,0.37894434882386685,0.0,0.0,2,1,3,1,3,7,8,1,3,0.9030357951971002,3,2.0,0.2956989247311828,3,3,2,0.11025280898876404,0.11320754716981132,0.0,0.0,0.0,0.0,0,0.0,4,2010,175900,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.125,0.44208739923631735,0.24999999999999997,1,0.3258426966292135,0.16924157303370785
20,0.14726027397260272,0.04089128305582762,1,6,7,1992,2007,0.0,3,4,4,3,1,5,0.4973404255319149,1,0.0,0.11299709020368574,0.36431690580162196,5,0.24469305794607,0.0,0.0,0.24469305794607,1.0,0.0,2,0,3,1,3,6,8,0,0,0.902582691436339,3,2.0,0.28225806451612906,3,3,2,0.33918539325842695,0.02830188679245283,0.0,0.0,0.0,0.0,0,0.03225806451612903,3,2010,185000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1323529411764706,0.42872295290623674,0.33333333333333337,1,0.4606741573033708,0.3539325842696629
60,0.14383561643835613,0.0434745347698335,1,6,5,1998,1998,0.0,3,3,4,3,1,1,0.0,1,0.0,0.38263821532492726,0.24610106051154085,4,0.13052208835341364,0.3718371837183718,0.0,0.32444061962134246,0.0,0.0,2,1,3,1,3,7,8,1,4,0.9053013140009062,3,2.0,0.2641129032258065,3,3,2,0.0,0.10107816711590296,0.0,0.0,0.0,0.0,0,0.0,5,2010,180400,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.08823529411764705,0.4072974119643615,0.24999999999999997,0,0.3258426966292135,0.05266853932584269
20,0.2191780821917808,0.05433398628795298,1,7,5,1990,1990,0.0,3,3,4,3,4,6,0.33882978723404256,1,0.0,0.3215324927255092,0.4054897067997505,4,0.2888697647733792,0.0,0.0,0.2888697647733792,1.0,0.0,1,1,2,1,4,5,8,1,1,0.9016764839148165,1,2.0,0.34005376344086025,3,3,2,0.1348314606741573,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2010,171500,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.14705882352941177,0.4893932965634281,0.24999999999999997,0,0.3820224719101123,0.1348314606741573
120,0.13356164383561642,0.03379040156709108,1,8,5,1985,1985,0.0,4,3,4,3,3,6,0.19574468085106383,4,0.7339449541284404,0.0,0.4641297567061759,3,0.3350545037292025,0.0,0.0,0.3350545037292025,1.0,0.0,1,1,1,1,4,4,8,0,0,0.8994109651110105,2,2.0,0.3548387096774194,3,3,2,0.0,0.07277628032345014,0.0,0.0,0.24305555555555555,0.0,0,0.0,6,2010,212000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.1838235294117647,0.5634280865507,0.24999999999999997,0,0.4382022471910112,0.13623595505617977
50,0.44863013698630133,0.0663197845249755,2,8,7,1988,2005,0.0,4,3,4,3,3,6,0.2271276595744681,1,0.0,0.06401551891367604,0.1743605739238927,4,0.21399885255306939,0.3696369636963696,0.0,0.40676993689041874,0.0,0.0,2,0,4,1,3,8,8,0,0,0.9007702763932941,2,2.0,0.3306451612903226,3,3,2,0.22823033707865167,0.016172506738544475,0.0,0.0,0.0,0.0,0,0.0,6,2010,164000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.16176470588235295,0.41938905388205344,0.16666666666666666,1,0.6179775280898876,0.2366573033707865
20,0.40753424657534243,0.10919441723800195,1,4,5,1951,1951,0.0,3,3,3,3,1,2,0.06382978723404255,1,0.0,0.36081474296799226,0.2694946974422957,5,0.15203671830177853,0.0,0.0,0.15203671830177853,0.0,0.0,1,0,2,1,3,4,8,0,0,0.8840054372451291,1,2.0,0.2688172043010753,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6,2010,141000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.4338235294117647,0.29571489181162497,0.0,0,0.21348314606741572,0.0
20,0.2191780821917808,0.07269221351616062,1,6,6,1978,1988,0.074375,3,3,4,3,1,5,0.42021276595744683,3,0.10681520314547838,0.28564500484966054,0.4809731752963194,3,0.49885255306942045,0.0,0.0,0.49885255306942045,1.0,0.0,2,0,3,1,3,7,7,2,3,0.8962392387856819,1,2.0,0.3360215053763441,3,3,2,0.24508426966292135,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2010,210000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.23529411764705882,0.6960118795078489,0.33333333333333337,1,0.3932584269662921,0.24508426966292135
20,0.2876712328767123,0.0639752693437806,1,6,6,1977,1977,0.3,3,3,4,3,1,4,0.375,1,0.0,0.5523763336566441,0.5751715533374921,5,0.4331612162937464,0.0,0.0,0.4331612162937464,0.0,0.0,2,0,3,1,3,7,8,1,3,0.8957861350249208,2,2.0,0.36693548387096775,3,3,2,0.0,0.16442048517520216,0.0,0.0,0.0,0.0,0,0.0,1,2010,190000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2426470588235294,0.7114976665252439,0.16666666666666666,0,0.3932584269662921,0.08567415730337079
85,0.2191780821917808,0.057082517140058756,1,7,6,1974,1974,0.050625,3,3,4,3,4,6,0.47074468085106386,2,0.11009174311926606,0.0,0.32844666250779786,3,0.24067699368904188,0.0,0.0,0.24067699368904188,1.0,0.0,2,0,3,1,4,6,8,2,3,0.894426823742637,2,2.0,0.3548387096774194,3,3,2,0.0,0.16172506738544476,0.0,0.0,0.0,0.0,0,0.0,1,2010,170000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.2647058823529412,0.4013576580398812,0.33333333333333337,0,0.4606741573033708,0.08426966292134831
60,0.1763698630136986,0.03795298726738491,1,7,5,2000,2000,0.0,4,3,4,3,1,6,0.2835106382978723,1,0.0,0.13627546071774976,0.25389893948845915,5,0.13769363166953527,0.473047304730473,0.0,0.3843947217441193,1.0,0.0,2,1,3,1,4,7,8,0,0,0.9062075215224287,2,2.0,0.4455645161290323,3,3,2,0.0,0.1293800539083558,0.0,0.0,0.0,0.0,0,0.0,1,2010,216000,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.07352941176470588,0.45693678404751803,0.41666666666666663,0,0.3820224719101123,0.06741573033707865
20,0.1780821917808219,0.060853330068560224,1,6,7,1970,1970,0.1125,3,3,3,3,1,5,0.3074468085106383,1,0.0,0.20659553831231814,0.31316281971303805,5,0.19219736087205963,0.0,0.0,0.19219736087205963,1.0,0.0,1,0,2,1,3,5,8,1,3,0.8926144086995922,3,2.0,0.32258064516129037,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.04516129032258065,3,2010,149000,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.29411764705882354,0.35511243105642765,0.16666666666666666,0,0.4606741573033708,0.0
20,0.1780821917808219,0.06878672869735553,1,5,6,1971,2008,0.0,3,3,3,3,1,6,0.3904255319148936,1,0.0,0.16682832201745879,0.33624454148471616,5,0.21342512908777966,0.0,0.0,0.21342512908777966,1.0,0.0,1,1,3,1,3,6,8,1,2,0.8930675124603534,3,2.0,0.3360215053763441,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2010,149900,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2867647058823529,0.38650827322868053,0.24999999999999997,1,0.3258426966292135,0.0
20,0.1506849315068493,0.04376836434867777,1,5,6,1968,1968,0.0,3,3,3,3,1,4,0.4122340425531915,1,0.0,0.13627546071774976,0.32938240798502805,5,0.20711417096959261,0.0,0.0,0.20711417096959261,1.0,0.0,1,0,3,1,3,6,8,1,2,0.8917082011780698,1,1.0,0.20430107526881722,3,3,2,0.0,0.11455525606469004,0.1818181818181818,0.0,0.0,0.0,0,0.0,7,2010,142000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.3088235294117647,0.37717437420449723,0.16666666666666666,0,0.3258426966292135,0.18890449438202248
20,0.1678082191780822,0.043462291870714986,1,4,5,1970,1970,0.0,3,3,3,3,1,5,0.4276595744680851,3,0.05111402359108781,0.0,0.27510917030567683,3,0.1572002294893861,0.0,0.0,0.1572002294893861,1.0,0.0,1,0,2,1,3,4,8,0,0,0.8926144086995922,3,2.0,0.3528225806451613,3,3,2,0.16853932584269662,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2010,126000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.29411764705882354,0.3033517182859567,0.16666666666666666,0,0.21348314606741572,0.16853932584269662
20,0.1678082191780822,0.0563173359451518,1,4,5,1971,1971,0.0,3,3,3,3,1,5,0.2297872340425532,1,0.0,0.20950533462657614,0.2694946974422957,3,0.15203671830177853,0.0,0.0,0.15203671830177853,0.0,0.0,1,0,3,1,3,5,8,1,1,0.0,0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4,2010,115000,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.2867647058823529,0.29571489181162497,0.0,0,0.21348314606741572,0.0
120,0.017123287671232876,0.02790156709108717,1,7,5,1999,1999,0.0,4,3,4,3,1,6,0.5590425531914893,4,0.0,0.17167798254122213,0.4382407985028072,5,0.2877223178427997,0.0,0.0,0.2877223178427997,1.0,0.0,2,0,2,1,4,5,8,1,2,0.9057544177616674,3,2.0,0.3434139784946237,3,3,2,0.1425561797752809,0.09164420485175202,0.0,0.0,0.0,0.0,0,0.0,6,2010,184000,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.08088235294117647,0.5108188375053033,0.33333333333333337,0,0.3820224719101123,0.19030898876404495
160,0.0,0.0023261508325171393,1,6,5,1971,1971,0.315,3,3,3,3,1,3,0.08297872340425531,1,0.0,0.1585838991270611,0.15065502183406113,3,0.0427423981640849,0.2772277227722772,0.0,0.18732071141709694,0.0,0.0,1,1,2,1,3,5,8,0,0,0.8930675124603534,1,1.0,0.1774193548387097,3,3,2,0.19311797752808987,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2010,96000,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2867647058823529,0.24098430207891386,0.08333333333333334,0,0.3258426966292135,0.19311797752808987
160,0.0,0.0023261508325171393,1,5,5,1971,1971,0.3075,3,3,3,3,1,3,0.1595744680851064,1,0.0,0.10911736178467507,0.16375545851528384,3,0.05479059093516925,0.3118811881188119,0.0,0.21744119334480777,0.0,0.0,1,1,3,1,3,6,8,0,0,0.9048482102401451,1,1.0,0.21505376344086025,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2010,105500,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0.2867647058823529,0.2721680101824353,0.08333333333333334,0,0.2696629213483146,0.0
160,0.0,0.0023261508325171393,1,6,5,1971,1971,0.238125,3,3,3,3,1,1,0.0,1,0.0,0.25460717749757517,0.16375545851528384,3,0.05479059093516925,0.3118811881188119,0.0,0.21744119334480777,0.0,0.0,1,1,3,1,3,6,8,0,0,0.8930675124603534,1,1.0,0.1774193548387097,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,3,2010,88000,False,False,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.2867647058823529,0.2721680101824353,0.08333333333333334,0,0.3258426966292135,0.0
